id,Supplements,Category,Full_name,Brand,Rating,Count_review,Price,Serving_size,Composition
4453,Amino-Acids,BCAA,"Now Foods, Sports, Branched-Chain Amino Acids, 120 Veg Capsules",Now Foods,4.6,106,1210.91,4,['Branched-Chain Amino Acids **']
11705,Amino-Acids,BCAA,"Now Foods, Sports, аминокислоты с разветвленными цепями, 240 капсул",Now Foods,4.6,106,2237.08,4,"[' L-лейцин  1600\xa0мг * ', ' L-изолейцин  650\xa0мг * ', ' L-валин  650\xa0мг * ']"
24134,Amino-Acids,BCAA,"Bluebonnet Nutrition, BCAAs 4:1:1 Ratio, 120 Vegetable Capsules",Блубоннэт Нутришен,4.5,26,2170.33,4,"[' Калории  12  * ', ' белка  3 г  * ', ' Аминокислоты  3000 мг  * ', ' L-лейцин  2000 мг  * ', ' L-Изолейцин  500 мг  * ', ' L-валин  500 мг  * ']"
72314,Amino-Acids,BCAA,"California Gold Nutrition, BCAA, аминокислоты с разветвленными цепями AjiPure®, 500 мг, 60 растительных капсул",California Gold Nutrition,4.5,279,388.11,1,"[' L-лейцин 250\xa0мг ', ' L-изолейцин 125\xa0мг ', ' L-валин 125\xa0мг ']"
97436,Amino-Acids,N-Acetyl-Cysteine-NAC,"Lake Avenue Nutrition, NAC, N-ацетилцистеин с селеном и молибденом, 600 мг, 120 растительных капсул",Lake Avenue Nutrition,4.8,339,853.85,1,"['Селен 25\xa0мкг45%', 'Молибден 50\xa0мкг111%', 'N-ацетилцистеин 600\xa0мг']"
2663,Amino-Acids,N-Acetyl-Cysteine-NAC,"Natural Factors, NAC N-ацетил-L цистеин, 500 мг, 90 растительных капсул",Натурал Факторс,4.8,301,726.55,1,[' N-ацетил-L-цистеин   500 мг  ** ']
73692,Amino-Acids,N-Acetyl-Cysteine-NAC,"Natural Factors, NAC N-ацетил-L цистеин, 600 мг, 60 вегетарианских капсул",Натурал Факторс,4.8,170,581.39,1,[' N-ацетил-L-цистин   600 мг  ** ']
41653,Amino-Acids,N-Acetyl-Cysteine-NAC,"Doctor's Best, NAC регуляторы детоксикации, 60 растительных капсул",Докторс Бэст ,4.6,1364,504.55,1,"[' Селен   50 мкг  71% ', ' Молибден   50 мкг  67% ', ' N-ацетилцистеин   600 мг  ']"
694,Amino-Acids,N-Acetyl-Cysteine-NAC,"Now Foods, NAC, 600 мг, 250 растительных капсул",Now Foods,4.6,1642,1490.97,1,"['Селен 25 мкг45%', 'Молибден 50 мкг111%', 'N-ацетилцистеин 600 мг']"
59157,Amino-Acids,N-Acetyl-Cysteine-NAC,"Now Foods, NAC, 1000 мг, 120 таблеток",Now Foods,4.6,579,1397.98,1,['N-ацетилцистеин **']
47340,Amino-Acids,N-Acetyl-Cysteine-NAC,"Life Extension, N-ацетил-L-цистеин, 600 мг, 60 капсул",Лайф Экстэншн,4.6,504,815.04,1,['N-ацетил-L-цистеин600\xa0мг**']
37836,Amino-Acids,N-Acetyl-Cysteine-NAC,"Now Foods, NAC (N-ацетилцистеин), 600 мг, 100 растительных капсул",Now Foods,4.6,1642,931.39,1,"[' Селен  25\xa0мкг 45% ', ' Молибден  50\xa0мкг 111% ', ' N-ацетилцистеин  600\xa0мг ']"
40601,Amino-Acids,N-Acetyl-Cysteine-NAC,"Jarrow Formulas, N-A-C, N-ацетил-L-цистеин, 500 мг, 100 вегетерианских капсул",джэрроу формулас,4.5,706,839.1,1,[' N-ацетил-L-цистеин 500 мг ']
135,Amino-Acids,N-Acetyl-Cysteine-NAC,"Jarrow Formulas, N-A-C Sustain, N-ацетил-L-цистеин, 600 мг, 100 таблеток",джэрроу формулас,4.6,427,1304.83,1,[' N-ацетил-L-цистеин 600\xa0мг ']
19111,Amino-Acids,N-Acetyl-Cysteine-NAC,"Thorne Research, NAC, 90 капсул",Торн Ресерч,4.7,133,1940.56,1,[' N-ацетил-L-цистеин  500 мг  * ']
235,Amino-Acids,N-Acetyl-Cysteine-NAC,"Jarrow Formulas, N-A-C, N-ацетил-L-цистеин, 500 мг, 200 растительных капсул",джэрроу формулас,4.5,706,1539.26,1,NULL
1291,Amino-Acids,N-Acetyl-Cysteine-NAC,"Source Naturals, N-ацетилцистеин, 600 мг, 120 таблеток",Сорс Начэралс,4.6,127,1130.18,1,[' N-ацетилцистеин 600 мг ']
95570,Amino-Acids,N-Acetyl-Cysteine-NAC,"Doctor's Best, N-ацетилцистеин для регуляции процесса детоксикации, 180 растительных капсул",Докторс Бэст ,4.6,1364,1177.53,1,"['Селен 50\xa0мкг90%', 'Молибден 50\xa0мкг110%', 'N-ацетилцистеин 600\xa0мг']"
10530,Amino-Acids,N-Acetyl-Cysteine-NAC,"Solgar, NAC, 600 мг, 120 растительных капсул",Солгар,4.3,57,2316.26,1,[' NAC  600 мг  ** ']
80471,Amino-Acids,N-Acetyl-Cysteine-NAC,"Protocol for Life Balance, NAC N-ацетил-цистеин, 600 мг, 100 вегетарианских капсул",Протокол Фор Лифе Балансе,4.8,38,1552.45,1,"[' Селен  25\xa0мкг  4%', ' Молибден  50\xa0мкг  111%', ' N-ацетил-цистеин  600\xa0мг ']"
73386,Amino-Acids,N-Acetyl-Cysteine-NAC,"Life Extension, GEROPROTECT Ageless Cell, 30 Softgels",Лайф Экстэншн,4.0,14,2328.68,1,"['Vitamin E 13.4 mg\xa089%', 'N-Acetyl-L-Cysteine450 mg**', 'Green tea decaffeinated extract [std. to 45% EGCG]223 mg**', 'Myricetin [from Myrica ceriferaextract ]50 mg**', 'Gamma tocotrienol 25 mg**']"
14859,Amino-Acids,N-Acetyl-Cysteine-NAC,"Bluebonnet Nutrition, NAC, 500 мг, 90 растительных капсул",Блубоннэт Нутришен,4.8,37,1567.98,1,[' NAC   500 мг  * ']
89965,Amino-Acids,N-Acetyl-Cysteine-NAC,"KAL, NAC+, 60 Tablets",КАЛ,4.6,20,745.18,1,"[' Total  Carbohydrate 1 g <1% ', ' Dietary Fiber 1 g  4% ', ' Riboflavin  10 mg  588% ', ' Calcium  7 mg  <1% ', ' Molybdenum  150 mcg 200% ', ' N-Acetyl-L-Cystein  600 mg * ']"
64831,Amino-Acids,N-Acetyl-Cysteine-NAC,"Mason Natural, NAC N-Ацетил-L-цистеин, 60 капсул",Масон Натуралс,4.5,76,721.11,1,[' N-ацетил-L-цистеин 500\xa0мг ** ']
8681,Amino-Acids,N-Acetyl-Cysteine-NAC,"Carlson Labs, N·A·C, N-ацетилцистеин, 500 мг, 60 капсул",Карлсон Лэбс,4.5,21,962.52,1,[' N-ацетилцистеин  500 мг  ** ']
3441,Amino-Acids,N-Acetyl-Cysteine-NAC,"Nutricology, NAC N-Acetyl-L-Cysteine, 120 Tablets",Нутриколоджи,4.6,21,2777.33,1,[' N-ацетил-L-цистеин  500 мг  * ']
1730,Amino-Acids,N-Acetyl-Cysteine-NAC,"Country Life, NAC, N-ацетилцистеин, 750 мг, 60 растительных капсул",Кантри Лайф,4.6,114,1431.55,1,[' NAC  750 мг * ']
1328,Amino-Acids,N-Acetyl-Cysteine-NAC,"Source Naturals, N-ацетилцистеин, 1000 мг, 120 таблеток",Сорс Начэралс,4.4,102,1453.09,1,"['Калории5 ', 'Кальций  59\xa0мг4%', 'N-ацетилцистеин1\xa0г']"
101650,Amino-Acids,L-Arginine,"Natural Factors, L-Arginine, 500 mg, 90 Vegetarian Capsules",Натурал Факторс,4.9,21,400.53,2,['L-Arginine 1000 mg**']
101652,Amino-Acids,L-Arginine,"Natural Factors, L-Arginine, 1,000 mg, 90 Tablets",Натурал Факторс,4.8,4,799.51,1,"['Calcium 40 mg3%', 'L-Arginine 1000 mg**']"
101656,Amino-Acids,L-Arginine,"Natural Factors, L-Arginine, 500 mg, 180 Vegetarian Capsules",Натурал Факторс,4.9,21,726.55,2,['L-Arginine 1000 mg**']
411,Amino-Acids,L-Arginine,"Now Foods, L-аргинин, двойная концентрация, 1000 мг, 120 таблеток",Now Foods,4.4,1333,1304.45,1,['L-аргинин **']
359,Amino-Acids,L-Arginine,"Now Foods, L-аргинин, 500 мг, 250 растительных капсул",Now Foods,4.5,748,1117.92,2,[' L-аргинин  * ']
43878,Amino-Acids,L-Arginine,"21st Century, L-аргинин, 1 000 мг, 100 таблеток",21 Сенчури,4.5,751,608.93,1,[' L-аргинин   1000 мг  ** ']
13883,Amino-Acids,L-Arginine,"Natrol, L-аргинин, 3000 мг, 90 таблеток",Нэтрол,4.1,621,1163.56,3,"['Витамин\xa0B-6 10\xa0мг 590%', 'Фолат 333\xa0мкг DFE 80%', 'Витамин\xa0B-12 50\xa0мкг2080%', 'L-аргинин 3000\xa0мг *']"
146,Amino-Acids,L-Arginine,"Jarrow Formulas, Аргинин, 1000 мг, 100 таблеток",джэрроу формулас,4.4,457,886.45,1,['L-аргинин1000\xa0мг']
96950,Amino-Acids,L-Arginine,"Muscletech, Platinum 100% L-Arginine, 1000 мг, 100 капсуловидных таблеток",Мусклетек,4.7,98,743.93,2,['L-аргинин 1000\xa0мг']
24639,Amino-Acids,L-Arginine,"Jarrow Formulas, Arginine + Ornithine (Аргинин + орнитин), 750 мг, 100 таблеток",джэрроу формулас,4.3,333,839.1,1,"[' L-аргинин  500 мг ', ' L-орнитин  250 мг ']"
19144,Amino-Acids,L-Arginine,"Source Naturals, Комплекс L-аргинина и L-цитруллина, 1000 мг, 240 таблеток",Сорс Начэралс,4.3,225,1786.87,1,"[' Калорий 5   ', ' L-аргинин  750 мг ', ' L-цитруллин 250 мг ']"
16279,Amino-Acids,L-Arginine,"Now Foods, Sports, аргинин и цитруллин, 500 мг / 250 мг, 120 растительных капсул",Now Foods,4.4,187,1258.43,1,"['L-Arginine 500 mg**', 'L-Citrulline 250 mg**']"
79953,Amino-Acids,L-Arginine,"Jarrow Formulas, Arginine-Citrulline Sustain, 120 таблеток",джэрроу формулас,4.5,61,1304.83,2,"[' Витамин\xa0C  10\xa0мг 10% ', ' L-аргинин  500\xa0мг ', ' L-цитруллин  500\xa0мг ']"
78202,Amino-Acids,L-Arginine,"Now Foods, Sports, Arginine & Citrulline, 500 mg /250 mg, 240 Veg Capsules",Now Foods,4.4,187,2330.23,1,"['L-Arginine 500 mg**', 'L-Citrulline 250 mg**']"
362,Amino-Acids,L-Arginine,"Now Foods, Спортивная серия, аргинин и орнитин, 500 мг / 250 мг, 250 растительных капсул",Now Foods,4.4,421,1863.72,2,"[' L-аргинин  * ', ' L-орнитин 500\xa0мг * ']"
8103,Amino-Acids,L-Arginine,"Source Naturals, Комплекс L-аргинина и L-цитруллина, 1000 мг, 120 таблеток",Сорс Начэралс,4.3,225,1058.77,1,"[' Калорий 5   ', ' L-аргинин   750 мг  ', ' L-цитруллин 250 мг  ']"
15860,Amino-Acids,L-Arginine,"Doctor's Best, L-аргинин с длительным высвобождением и немедленным высвобождением, 500 мг, 120 таблеток с двойным слоем",Докторс Бэст ,4.5,91,1262.14,2,[' L-аргинин    1000 мг  ']
71054,Amino-Acids,L-Arginine,"GAT, L-Arginine, Free Form, 180 Tablets",ГАТ,4.7,53,1396.43,1,"['Calcium 30 mg3%', 'L-Arginine 1 g']"
86569,Amino-Acids,L-Arginine,"EVLution Nutrition, L-аргинин 1500, 100 капсул",Эвлюшэн Нутришен,4.6,55,1163.72,2,[' L-аргинин гидрохлорид 1500\xa0мг **']
996,Amino-Acids,L-Arginine,"Source Naturals, L-аргинин, в свободной форме, 500 мг, 100 капсул",Сорс Начэралс,4.5,91,623.31,2,"[' Калории  5 ', ' кальций  47 мг  5% ', ' L-аргинин  1 г  ']"
42385,Amino-Acids,L-Arginine,"Life Extension, L-Arginine Caps, 700 mg, 200 Capsules",Лайф Экстэншн,4.3,42,1543.14,1,"['Vitamin C 10 mg11%', 'L-Arginine700 mg**']"
18485,Amino-Acids,L-Arginine,"Thorne Research, Perfusia-SR, 120 капсул",Торн Ресерч,4.3,43,2949.66,NULL,[' L-аргинин 1 г *']
69596,Amino-Acids,L-Arginine,"Doctor's Best, Быстродействующий комплекс аргинина с нитросигином 750 мг, 60 таблеток",Докторс Бэст ,4.5,10,1682.86,2,"['Calcium 93 mg\xa07%', 'Potassium 60 mg<2%', 'Arginine Silicate Inositol 1,500 mg']"
1649,Amino-Acids,L-Arginine,"Country Life, L-Arginine Caps, 500 mg, 100 Vegan Caps",Кантри Лайф,4.2,20,776.23,1,"['Vitamin B6 10 mg500%', 'L-Arginine 500 mg*']"
101573,Amino-Acids,L-Arginine,"Havasu Nutrition, L-Arginine, Extra Strength, 60 Capsules",Havasu Nutrition,5.0,30,1644.82,2,"['L-Arginine HCI400 mg\xa0**', 'AAKG \xa0400 mg\xa0**', 'L-Citrulline Malate400 mg\xa0**', 'Beet Root Powder 100 mg**']"
88946,Amino-Acids,L-Arginine,"KAL, L-Arginine L-Ornithine, 500 mg /500 mg, 60 Tablets",КАЛ,4.5,10,918.27,1,"[' Total Carbohydrate 1 g <1% ', ' Dietary Fiber <1 g 3% ', ' L-Arginine HCl 500 mg * ', ' L-Ornithine HCl 500 mg * ']"
95082,Amino-Acids,L-Arginine,"Dr. Mercola, L-аргинин с улучшенной рецептурой, 1000 мг, 90 капсул",ДР. Меркола,5.0,2,3429.36,3,"['\xa0Calories\xa05\xa0\xa0', 'Total Carbohydrate\xa0<1 g\xa0<1%*', 'Dietary Fiber\xa0<1 g\xa03%*', 'L-Arginine\xa01,000 mg\xa0**']"
55458,Amino-Acids,L-Arginine,"Mason Natural, Vein Erect with L-Arginine & Maca, 80 Capsules",Масон Натуралс,3.5,74,857.73,4,"['Calcium 50 mg4%', 'L-Arginine hydrochloride2,500 mg**', 'Maca 100 mg**', 'Maca 4:1 extract100 mg**']"
2499,Amino-Acids,L-Arginine,"Source Naturals, L-аргинин, Свободная форма, 1000 мг, 100 таблеток",Сорс Начэралс,4.3,58,874.81,1,"[' Калории  10 ', ' L-аргинин   1 г  ']"
102330,Amino-Acids,L-Arginine,"Now Foods, L-Arginine, 500 mg, 100 Veg Capsules",Now Foods,4.5,748,558.88,2,['L-Arginine **']
99027,Amino-Acids,L-Arginine,"Now Foods, L-Arginine, 700 mg, 180 Veg Capsules",Now Foods,4.6,22,1211.18,1,['L-Arginine 700 mg\xa0**']
77969,Amino-Acids,L-Arginine,"RSP Nutrition, L-аргинин, прекурсор оксида азота, 750 мг, 100 капсул",RSP Nutrition,4.7,181,745.18,1,[' L-аргинин 750\xa0мг ** ']
72313,Amino-Acids,L-Arginine,"California Gold Nutrition, AjiPure, L-аргинин, 500 мг, 60 растительных капсул ",California Gold Nutrition,4.4,307,388.11,1,['L-аргинин 500\xa0мг']
96996,Amino-Acids,L-Glutamine,"Lake Avenue Nutrition, L-глютамин, 1000 мг, 240 растительных капсул",Lake Avenue Nutrition,4.4,48,2095.81,1,['L-глютамин ']
622,Amino-Acids,L-Glutamine,"Now Foods, L-глутамин, 500 мг, 120 растительных капсул",Now Foods,4.5,493,698.85,1,['L-глутамин 500\xa0мг*']
185,Amino-Acids,L-Glutamine,"Jarrow Formulas, L-Glutamine, 1000 мг, 100 таблеток",джэрроу формулас,4.4,236,839.1,1,[' L-глутамин 1000 мг ']
18558,Amino-Acids,L-Glutamine,"Thorne Research, L-глутамин, 90 капсул",Торн Ресерч,4.8,89,1552.45,1,[' L-Глютамин  500 мг  * ']
4031,Amino-Acids,L-Glutamine,"Life Extension, L-глютамин 100 капсул",Лайф Экстэншн,4.3,96,870.15,1,['L-глутамин 500 мг**']
301,Amino-Acids,L-Glutamine,"Now Foods, L-глутамин, двойной концентрации, 1000 мг, 120 растительных капсул",Now Foods,4.5,689,931.47,1,['L-глутамин *']
187,Amino-Acids,L-Glutamine,"Jarrow Formulas, L-глютамин, 750 мг, 120 растительных капсул",джэрроу формулас,4.6,100,839.1,1,[' L-глютамин 750\xa0мг ']
1241,Amino-Acids,L-Glutamine,"Source Naturals, L-глутамин, 500 мг, 100 таблеток",Сорс Начэралс,4.4,85,644.27,1,[' L-Глютамин  500 мг  ']
3326,Amino-Acids,L-Glutamine,"Now Foods, Спортивная серия, L-глутамин, 1000 мг, 240 капсул",Now Foods,4.5,689,1770.57,1,[' L-глутамин   * ']
102764,Amino-Acids,L-Glutamine,"EVLution Nutrition, Glutamine1000, 1,000 mg, 120 Veggie Capsules",Эвлюшэн Нутришен,5.0,8,697.83,2,"['L-Glutamine1,000 mg']"
96805,Amino-Acids,L-Glutamine,"MusclePharm, Essentials, Glutamine, 240 Capsules",Мусклефарм,4.4,10,1563.63,2,['L-глютамин1\xa0г']
88423,Amino-Acids,L-Glutamine,"Optimum Nutrition, Глутамин, 1000 мг, 240 капсул",Оптимум Нутришэн,4.5,151,1173.65,2,[' L-глутамин 1\xa0г * ']
23558,Amino-Acids,L-Glutamine,"Solgar, L-Glutamine, 1000 мг, 60 таблеток",Солгар,4.5,99,843.76,2,[' L-глутамин  2000 мг ** ']
1238,Amino-Acids,L-Glutamine,"Source Naturals, L-глутамин, 500 мг, 100 капсул",Сорс Начэралс,4.7,52,644.27,1,['L-Glutamine500 mg']
72318,Amino-Acids,L-Glutamine,"California Gold Nutrition, SPORT, L-глютамин, 1000 мг, 60 растительных капсул",California Gold Nutrition,4.5,277,388.11,1,[' L-глютамин 1000\xa0мг ']
133,Amino-Acids,L-Taurine,"Jarrow Formulas, Taurine, 1000 мг, 100 капсул",джэрроу формулас,4.8,579,606.23,1,[' Таурин 1000 мг ']
19138,Amino-Acids,L-Taurine,"Source Naturals, Таурин, 1000 мг, 240 капсул",Сорс Начэралс,4.7,237,1268.35,1,NULL
67015,Amino-Acids,L-Taurine,"Life Extension, Таурин, 1000 мг, 90 вегетарианских капсул",Лайф Экстэншн,4.8,321,756.82,1,[' L-таурин 1000 мг ** ']
14185,Amino-Acids,L-Taurine,"Bluebonnet Nutrition, Таурин, 1000 мг, 50 капсул в растительной оболочке",Блубоннэт Нутришен,4.6,45,884.9,1,[' Таурин   1000 мг  * ']
58313,Amino-Acids,L-Taurine,"Kirkman Labs, L-таурин, 325 мг, 250 капсул",Киркман Лэбс,4.5,26,2389.22,1,[' L-Таурин  325 мг  * ']
12182,Amino-Acids,L-Taurine,"Solgar, Таурин, 500 мг, 250 растительных капсул",Солгар,4.6,110,1617.65,1,[' Таурин  500 мг **']
1411,Amino-Acids,L-Taurine,"Source Naturals, Таурин, 500 мг, 120 таблеток",Сорс Начэралс,4.7,141,564.32,1,[' Таурин  500 мг  ']
19241,Amino-Acids,L-Taurine,"Source Naturals, таурин, 1000 мг, 120 капсул",Сорс Начэралс,4.7,237,669.11,1,[' Таурин  1 г  ']
39933,Amino-Acids,L-Taurine,"Now Foods, Таурин, двойная сила, 1000 мг, 250 капсул в растительной оболочке",Now Foods,4.5,1550,1210.91,1,[' Таурин   * ']
852,Amino-Acids,L-Taurine,"Now Foods, Таурин, 500 мг, 100 капсул",Now Foods,4.7,1377,392.47,1,[' Таурин  500\xa0мг * ']
15787,Amino-Acids,L-Taurine,"Now Foods, таурин, двойной концентрации, 1000 мг, 100 растительных капсул",Now Foods,4.5,1550,605.46,1,[' Таурин  * ']
72320,Amino-Acids,L-Taurine,"California Gold Nutrition, L-таурин, 1000 мг, 60 растительных капсул",California Gold Nutrition,4.5,163,543.36,1,[' L-таурин 1000\xa0мг ']
85647,Amino-Acids,Gaba,"Natural Factors, Stress-Relax, Pharma GABA, 250 мг, 60 вегетарианских капсул",Натурал Факторс,4.5,60,1816.37,1,[' Pharma GABA гамма-аминомасляная кислота  250 мг  ** ']
8905,Amino-Acids,Gaba,"Natural Factors, Stress Relax, Pharma GABA, 100 мг, 60 вегетарианских капсул",Натурал Факторс,4.3,183,1016.86,2,[' Гамма-аминомасляная кислота  200 мг ** ']
605,Amino-Acids,Gaba,"Now Foods, ГАМК, 500 мг, 100 растительных капсул",Now Foods,4.4,2585,605.59,1,"['Витамин\xa0B-6 2\xa0мг118%', 'ГАМК 500\xa0мг']"
5020,Amino-Acids,Gaba,"Now Foods, ГАМК, 750 мг, 100 растительных капсул",Now Foods,4.4,818,838.13,1,[' Гамма-аминомасляная кислота   750\xa0мг  *']
14040,Amino-Acids,Gaba,"Now Foods, ГАМК, 500 мг, 200 растительных капсул",Now Foods,4.4,2585,1165.17,1,"[' Витамин\xa0B6  2\xa0мг  118%', ' ГАМК   500\xa0мг ']"
78205,Amino-Acids,Gaba,"Now Foods, ГАМК, 750 мг, 200 вегетарианских капсул",Now Foods,4.5,257,1584.24,1,['GABA 750 mg**']
841,Amino-Acids,Gaba,"Now Foods, True Calm, 90 растительных капсул",Now Foods,4.3,487,745.18,1,"['Ниацин 45 мг281%', 'Витамин B6 8 мг471%', 'Магний 6,5 мг2%', 'ГАМК 200 мг', 'Глицин200 мг', 'Таурин200 мг', 'Инозитол100 мг', 'Валериана 25 мг']"
41914,Amino-Acids,Gaba,"Thorne Research, PharmaGABA-250, 60 капсул",Торн Ресерч,4.5,40,3958.75,1,[' Гамма-аминомасляная кислота   250 мг  * ']
20837,Amino-Acids,Gaba,"Source Naturals, GABA Calm Mind, 750 mg, 180 Capsules",Сорс Начэралс,4.6,55,1381.68,1,[' ГАМК   750 мг  ']
1671,Amino-Acids,Gaba,"Country Life, GABA Relaxer, 90 таблеток",Кантри Лайф,4.2,110,1501.41,2,"[' Ниацин  200 мг 1000 % ', ' Витамин B6  20 мг 1000 % ', ' Таурин  600 мг * ', ' Инозитол 600 мг * ', ' Глицин  400 мг * ', ' ГАМК  200 мг * ']"
2156,Amino-Acids,Gaba,"Enzymatic Therapy, ГАМК, 60 вегетарианских капсул",Энзайматик Терапи,4.4,81,829.94,1,[' ГАМК   250 мг  ** ']
73759,Amino-Acids,Gaba,"KAL, GABA, Cherry, 25 mg , 120 Micro Tablets",КАЛ,4.5,69,499.11,1,[' GABA    25 мг  * ']
1191,Amino-Acids,Gaba,"Source Naturals, GABA Calm Mind, 750 mg, 180 Tablets",Сорс Начэралс,4.3,74,1381.68,1,NULL
58423,Amino-Acids,Gaba,"Kirkman Labs, ГАМК, 250 мг, 150 капсул",Киркман Лэбс,4.4,155,1865.27,1,['ГАМК 250\xa0мг**']
42415,Amino-Acids,Gaba,"Superior Source, GABA, 100 мг, 100 мгновенно растворяющихся микротаблеток",Супер Сорс,4.4,100,814.73,1,"[' Гамма-аминомасляная кислота   100 мг  ', ' Экстракт листьев стевии  2 мг  ']"
97001,Amino-Acids,amino-acids-blends,"Lake Avenue Nutrition, аминокислоты, 240 растительных капсул",Lake Avenue Nutrition,4.8,51,2018.19,4,"['Калории 10', 'Белки 2\xa0г 4%*', 'Витамин\xa0B6 13\xa0мг765%', 'Смесь источников аминокислот,связанных с пептидами ']"
5421,Amino-Acids,amino-acids-blends,"Now Foods, Sports, Amino Complete, аминокислотный комплекс, 360 растительных капсул",Now Foods,4.5,579,1677.42,4,"['Калории10', 'Белки2\xa0г 4%*', 'Витамин\xa0B6 13\xa0мг765%', 'Смесь источников аминокислот,связанных с пептидами ', '*\xa0Процент от суточной нормы при условии потребления 2000\xa0калорий в день.\xa0Суточная норма не определена.', 'Типичный аминокислотный профиль**', 'Незаменимые аминокислотымг в 4\xa0капсулах', 'L-гистидин37', 'L-изолейцин***115', 'L-лейцин***205', 'L-лизин185', 'L-метионин35', 'L-фенилаланин72', 'L-треонин141', 'L-триптофан37', 'L-валин***141', 'Заменимые аминокислоты', 'L-аланин97', 'L-аргинин276', 'L-аспарагиновая кислота220', 'L-цистеин38', 'L-глутаминовая кислота410', 'L-глютамин204', 'Глицин47', 'L-орнитин31', 'L-пролин123', 'L-серин106', 'L-тирозин66']"
1387,Amino-Acids,amino-acids-blends,"Source Naturals, L-пролин и L-лизин, 550 мг, 120 таблеток",Сорс Начэралс,4.5,146,1012.97,4,"['Калории24 ', 'Всего углеводов2\xa0г1%*', 'Пищевая клетчатка1\xa0г4%*', 'Витамин\xa0C 1000\xa0мг1111%', 'Кальций 66\xa0мг5%', 'Магний 46\xa0мг11%', 'L-лизин 1,1\xa0г', 'L-пролин1,1\xa0г', 'Экстракт виноградных косточек  с процианидольным значением\xa095100\xa0мг', 'Экстракт ягод боярышника100\xa0мг']"
43874,Amino-Acids,amino-acids-blends,"21st Century, Аминокислоты для ежедневного приема, 120 таблеток",21 Сенчури,4.4,199,481.5,1,"['Кальций 150\xa0мг12%', 'Натрий5\xa0мг<1%', 'L-гистидин 17\xa0мг**', 'L-изолейцин63\xa0мг**', 'L-лейцин105\xa0мг**', 'L-лизин 93\xa0мг**', 'dl-метионин21\xa0мг**', 'L-цистеин 11\xa0мг**', 'L-фенилаланин32\xa0мг**', 'L-тирозин31\xa0мг**', 'L-треонин69\xa0мг**', 'L-валин58\xa0мг**']"
47798,Amino-Acids,amino-acids-blends,"Life Extension, Glutathione, Cysteine & C, 100 Capsules",Лайф Экстэншн,4.1,135,1280.77,1,"['Vitamin C 500 mg556%', 'Setria® L-Glutathione 50 mg**', 'L-Cysteine Hydrochloride200 mg**']"
80869,Amino-Acids,amino-acids-blends,"RSP Nutrition, AminoTabs 8000 Plus, 325 таблеток",RSP Nutrition,4.8,143,1085.94,4,"[' AminoTabs 8000 Plus Blend:  Концентрат сывороточного протеина, таурин,  Креатин моногидрат, Мицеллярный казеин,  L-глутамин, гидросиликат сывороточного протеина,  L-лейцин, L-изолейцин, L-валин  8275 мг  ** ']"
27250,Amino-Acids,amino-acids-blends,"Universal Nutrition, 100% Beef Aminos, 100% аминокислот говядины, 400 таблеток",Юниверсал Нутришэн,4.5,279,1572.63,3,"[' Калории 12  ', ' Белки 3\xa0г 6%*', ' *\xa0Процент от суточной нормы при условии потребления 2000\xa0калорий в день. ', ' Типичный аминокислотный состав Грамм аминокислот в 100\xa0г говяжьего белка. ', ' Незаменимые аминокислоты ', ' L-лейцин  3900\xa0мг ', ' L-изолейцин  1700\xa0мг ', ' L-валин  2800\xa0мг ', ' L-треонин 2100\xa0мг ', ' L-лизин 5100\xa0мг ', ' L-фенилаланин 2300\xa0мг ', ' L-триптофан 300\xa0мг ', ' L-метионин 1200\xa0мг ', ' L-гистидин 1200\xa0мг ', ' Заменимые аминокислоты ', ' L-аргинин 7300\xa0мг ', ' L-аспарагиновая кислота 6200\xa0мг ', ' L-аланин 8800\xa0мг ', ' L-цистеин 500\xa0мг ', ' L-глутаминовая кислота 11\xa0300\xa0мг ', ' L-глицин 20\xa0100\xa0мг ', ' L-гидроксипролин 9700\xa0мг ', ' L-пролин 11\xa0100\xa0мг ', ' L-тирозин 900\xa0мг ', ' L-серин 3\xa0400\xa0мг ']"
84668,Amino-Acids,amino-acids-blends,"EVLution Nutrition, Amino2000, Full Spectrum Amino Acid Formula, 480 Tablets",Эвлюшэн Нутришен,4.6,133,1085.94,3,NULL
67555,Amino-Acids,amino-acids-blends,"Universal Nutrition, 100% аминокислоты говядины, 200 таблеток",Юниверсал Нутришэн,4.5,279,840.81,3,"['Калорий12 ', 'Белки3\xa0г6%*', '*Проценты от суточной нормы основаны на рационе в 2000\xa0калорий.', 'Типичный аминокислотный состав Граммов аминокислот в 100\xa0г\xa0стопроцентных аминокислот говядины.', 'Незаменимые аминокислоты', 'L-лейцин 1990\xa0мг', 'L-изолейцин 870\xa0мг', 'L-валин 1430\xa0мг ', 'L-треонин1070\xa0мг', 'L-лизин2580\xa0мг', 'L-фенилаланин1170\xa0мг', 'L-триптофан160\xa0мг', 'L-метионин620\xa0мг', 'L-гистидин610\xa0мг', 'Заменимые аминокислоты', 'L-аргинин3690\xa0мг ', 'L-аспарагиновая кислота3140\xa0мг ', 'L-аланин4440\xa0мг ', 'L-цистеин260\xa0мг', 'L-глутаминовая кислота5720\xa0мг', 'L-глицин10 090\xa0мг', 'L-гидроксипролин4950\xa0мг', 'L-пролин5550\xa0мг', 'L-тирозин470\xa0мг', 'L-серин1730\xa0мг']"
